Observation URI,references,refArea,PercentageofEducationlevelofresidents-illeterate,PercentageofSchooldropout,PercentageofEducationlevelofresidents-university,publisher,PercentageofEducationlevelofresidents-secondary,PercentageofEducationlevelofresidents-intermediate,PercentageofEducationlevelofresidents-vocational,PercentageofEducationlevelofresidents-elementary,PercentageofEducationlevelofresidents-highereducation,refArea District,refArea Governorate,Town,dataset
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaqaibeh+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,NaN,2e+01,Impact Open Data,2e+01,1.7e+01,1.5e+01,1.5e+01,8e+00,Keserwan_District,Mount_Lebanon_Governorate,Aaqaibeh Kesrouane,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaqtanit,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,2e+00,2e+01,Impact Open Data,2e+01,2e+01,1.5e+01,1e+01,5e+00,Sidon_District,South_Governorate,Aaqtanit,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarab+Ej-Jall,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Sidon_District,South_Governorate,Aarab Ej-Jall,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarab+Salim,https://impact.cib.gov.lb/home#open_data_section,nan,1.5e+01,5e+00,1.5e+01,Impact Open Data,1.5e+01,2e+01,1e+01,2e+01,5e+00,Nabatieh_District,Nabatieh_Governorate,Aarab Salim,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarab+Tabbaya,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,1e+00,1e+00,Impact Open Data,2e+00,3e+01,6e+00,5e+01,1e+00,Sidon_District,South_Governorate,Aarab Tabbaya,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaraiya,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,1e+00,4e+01,Impact Open Data,2e+01,1.5e+01,1.5e+01,5e+00,5e+00,Baabda_District,Mount_Lebanon_Governorate,Aaraiya,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaramoun+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Aley_District,Mount_Lebanon_Governorate,Aaramoun Kesrouane,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaramta,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,2.8e+01,Impact Open Data,4e+01,6e+00,2e+01,2e+00,4e+00,Jezzine_District,South_Governorate,Aaramta,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaray,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,1e+01,2.5e+01,Impact Open Data,1e+01,4.8e+01,0e+00,1.5e+01,0e+00,Jezzine_District,South_Governorate,Aaray,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarbaniyeh,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Baabda_District,Mount_Lebanon_Governorate,Aarbaniyeh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarbet+Qozhaiya,https://impact.cib.gov.lb/home#open_data_section,nan,1.5e+01,1e+00,1.5e+01,Impact Open Data,1.5e+01,1.5e+01,1e+01,1.5e+01,1.5e+01,Zgharta_District,North_Governorate,Aarbet Qozhaiya,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarjis,https://impact.cib.gov.lb/home#open_data_section,nan,1.5e+01,1e+00,1.5e+01,Impact Open Data,3e+01,2e+01,8e+00,1e+01,2e+00,Zgharta_District,North_Governorate,Aarjis,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarqa,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,1e+00,9e+00,Impact Open Data,2e+01,2e+01,5e+00,4e+01,1e+00,Akkar_District,Akkar_Governorate,Aarqa,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarsal,https://impact.cib.gov.lb/home#open_data_section,nan,9e+00,1e+00,1e+01,Impact Open Data,2.5e+01,2e+01,5e+00,3e+01,1e+00,Baalbek_District,Baalbek-Hermel_Governorate,Aarsal,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aassoun,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,1e+00,2e+01,Impact Open Data,2e+01,2.5e+01,2e+01,1e+01,5e+00,MiniyehâDanniyeh_District,North_Governorate,Aassoun,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aatchaneh,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,1e+01,3.5e+01,Impact Open Data,1e+01,2e+01,2.5e+01,0e+00,5e+00,Matn_District,Mount_Lebanon_Governorate,Aatchaneh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aathrine,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,5e+00,1.5e+01,Impact Open Data,3e+01,3e+01,1.5e+01,5e+00,5e+00,Chouf_District,Mount_Lebanon_Governorate,Aathrine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaychiyeh,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,0e+00,Impact Open Data,0e+00,0e+00,0e+00,0e+00,0e+00,Jezzine_District,South_Governorate,Aaychiyeh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayha,https://impact.cib.gov.lb/home#open_data_section,nan,1.5e+01,1e+00,2.5e+01,Impact Open Data,1.5e+01,1.3e+01,1.2e+01,1.5e+01,5e+00,Rashaya_District,Beqaa_Governorate,Aayha,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaymar,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,0e+00,8e+00,Impact Open Data,1.5e+01,3e+01,8e+00,3e+01,7e+00,MiniyehâDanniyeh_District,North_Governorate,Aaymar,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaynab,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Aley_District,Mount_Lebanon_Governorate,Aaynab,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaynata+Baalbek,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,4e+01,Impact Open Data,1.2e+01,1.5e+01,5e+00,1.5e+01,8e+00,Baalbek_District,Baalbek-Hermel_Governorate,Aaynata Baalbek,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaynata+Bent+Jbeil,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Bint_Jbeil_District,Nabatieh_Governorate,Aaynata Bent Jbeil,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayoun+Aakkar,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,3e+00,3e+01,Impact Open Data,3e+01,1.5e+01,5e+00,1e+01,5e+00,Akkar_District,Akkar_Governorate,Aayoun Aakkar,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayoun+El-Ghizlane,https://impact.cib.gov.lb/home#open_data_section,nan,1.5e+01,5e+01,2e+01,Impact Open Data,1.5e+01,2.5e+01,5e+00,1.5e+01,5e+00,Akkar_District,Akkar_Governorate,Aayoun El-Ghizlane,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayoun+El-Matn,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,NaN,2e+01,Impact Open Data,1.5e+01,4e+01,2e+00,1.5e+01,3e+00,Matn_District,Mount_Lebanon_Governorate,Aayoun El-Matn,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayroun,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,3.5e+01,Impact Open Data,2.5e+01,2.5e+01,1e+01,0e+00,5e+00,Matn_District,Mount_Lebanon_Governorate,Aayroun,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayta+Ech-Chaab,https://impact.cib.gov.lb/home#open_data_section,nan,3e+00,5e-01,3e+01,Impact Open Data,2e+01,1e+01,2.5e+01,3e+00,9e+00,Bint_Jbeil_District,Nabatieh_Governorate,Aayta Ech-Chaab,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayta+El-Foukhar,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,1e+00,4e+01,Impact Open Data,2.5e+01,5e+00,7e+00,5e+00,1.7e+01,Rashaya_District,Beqaa_Governorate,Aayta El-Foukhar,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaytanit,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,2.5e+01,Impact Open Data,2e+01,2e+01,1e+01,2e+01,5e+00,Western_Beqaa_District,Beqaa_Governorate,Aaytanit,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaytat,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,2e+00,2.2e+01,Impact Open Data,2e+01,2e+01,2e+01,1e+01,3e+00,Aley_District,Mount_Lebanon_Governorate,Aaytat,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaytit,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,5e+00,1.5e+01,Impact Open Data,2.3e+01,2.2e+01,4e+00,2.5e+01,1e+00,Tyre_District,South_Governorate,Aaytit,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aazour,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,5e+00,Impact Open Data,1e+01,3e+01,5e+00,4e+01,1e+01,Jezzine_District,South_Governorate,Aazour,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aazqai,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,1e+01,1e+01,Impact Open Data,2e+01,2e+01,5e+00,3e+01,5e+00,MiniyehâDanniyeh_District,North_Governorate,Aazqai,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aazra+ouel+Aazr,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,1e+00,2.5e+01,Impact Open Data,2e+01,2e+01,5e+00,2.5e+01,4e+00,Keserwan_District,Mount_Lebanon_Governorate,Aazra ouel Aazr,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aazzi,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Nabatieh_District,Nabatieh_Governorate,Aazzi,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ablah,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,2e+00,5e+00,Impact Open Data,1.6e+01,2.5e+01,3e+00,5e+01,1e+00,ZahlÃ©_District,Beqaa_Governorate,Ablah,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Abou+Mizan,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Matn_District,Mount_Lebanon_Governorate,Abou Mizan,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Abou+Qamha,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,0e+00,1e+01,Impact Open Data,1.8e+01,3e+01,0e+00,4e+01,0e+00,Hasbaya_District,Nabatieh_Governorate,Abou Qamha,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Adma+Oua+Dafine,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Keserwan_District,Mount_Lebanon_Governorate,Adma Oua Dafine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Adonis,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Byblos_District,Mount_Lebanon_Governorate,Adonis,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Afqa+Jbeil,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,1.5e+01,8e+00,Impact Open Data,1e+01,2e+01,1e+01,5e+01,2e+00,Byblos_District,Mount_Lebanon_Governorate,Afqa Jbeil,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ain+Aakrine,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,1e+01,Impact Open Data,1e+01,3e+01,1e+01,3e+01,1e+01,Koura_District,North_Governorate,Ain Aakrine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aintoura+El-Matn,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Matn_District,Mount_Lebanon_Governorate,Aintoura El-Matn,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aintoura+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,0e+00,2.4e+01,Impact Open Data,1.7e+01,2e+01,1.2e+01,1.9e+01,6e+00,Keserwan_District,Mount_Lebanon_Governorate,Aintoura Kesrouane,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aintourine,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,1e+00,1e+01,Impact Open Data,2e+01,3e+01,5e+00,3e+01,3e+00,Zgharta_District,North_Governorate,Aintourine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aitaroun,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Bint_Jbeil_District,Nabatieh_Governorate,Aitaroun,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Alaq,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,1.5e+01,Impact Open Data,1.3e+01,2e+01,1.5e+01,3e+01,2e+00,Baalbek_District,Baalbek-Hermel_Governorate,Alaq,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Almat,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,2e+01,Impact Open Data,2e+01,2e+01,2e+01,1e+01,5e+00,Byblos_District,Mount_Lebanon_Governorate,Almat,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Amara,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,2e+00,5e+00,Impact Open Data,2.5e+01,3e+01,5e+00,3e+01,0e+00,Akkar_District,Akkar_Governorate,Amara,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Amioun,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,8e+01,Impact Open Data,1e+01,2e+00,2e+00,0e+00,6e+00,Koura_District,North_Governorate,Amioun,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Anane,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Jezzine_District,South_Governorate,Anane,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ansar,https://impact.cib.gov.lb/home#open_data_section,nan,3e+00,5e+00,1.7e+01,Impact Open Data,1e+01,2e+01,5e+00,4e+01,5e+00,Nabatieh_District,Nabatieh_Governorate,Ansar,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ansar+Baalbeck,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Baalbek_District,Baalbek-Hermel_Governorate,Ansar Baalbeck,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Antelias-Naccache,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Matn_District,Mount_Lebanon_Governorate,Antelias-Naccache,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Arnoun,https://impact.cib.gov.lb/home#open_data_section,nan,1.5e+01,5e+00,2.8e+01,Impact Open Data,2.5e+01,1e+01,1e+01,1e+01,2e+00,Nabatieh_District,Nabatieh_Governorate,Arnoun,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Arsoun,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,4e+00,1.5e+01,Impact Open Data,1e+01,3e+01,1e+01,1.5e+01,1e+01,Baabda_District,Mount_Lebanon_Governorate,Arsoun,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Arzai,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,1.5e+01,Impact Open Data,2e+01,2e+01,1e+01,2.5e+01,5e+00,Sidon_District,South_Governorate,Arzai,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Arzoun,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,2e+00,1e+01,Impact Open Data,1e+01,2.3e+01,1e+01,4.5e+01,1e+00,Tyre_District,South_Governorate,Arzoun,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Asnoun,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,2.5e+01,Impact Open Data,3e+01,2e+01,1e+01,1e+01,5e+00,Zgharta_District,North_Governorate,Asnoun,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Assia,https://impact.cib.gov.lb/home#open_data_section,nan,1.5e+01,3e+00,2e+01,Impact Open Data,3e+01,1.5e+01,5e+00,1e+01,5e+00,Batroun_District,North_Governorate,Assia,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ayto,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,3.5e+01,Impact Open Data,1e+01,1e+01,1.5e+01,5e+00,2e+01,Zgharta_District,North_Governorate,Ayto,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Baabda-Louaizi,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Baabda_District,Mount_Lebanon_Governorate,Baabda-Louaizi,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Baabdat,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,3.2e+01,Impact Open Data,1e+00,1e+00,5e+00,1e+00,6e+01,Matn_District,Mount_Lebanon_Governorate,Baabdat,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Baadarane,https://impact.cib.gov.lb/home#open_data_section,nan,4e+00,0e+00,1e+01,Impact Open Data,2.5e+01,1.5e+01,2e+01,2e+01,6e+00,Chouf_District,Mount_Lebanon_Governorate,Baadarane,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Baalbek,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,1e+01,1e+01,Impact Open Data,2e+01,2.5e+01,1.5e+01,2e+01,5e+00,Baalbek_District,Baalbek-Hermel_Governorate,Baalbek,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Baalchmay,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Baabda_District,Mount_Lebanon_Governorate,Baalchmay,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Baaloul+West+Bekaa,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,2e+01,Impact Open Data,2e+01,3e+01,5e+00,2e+01,0e+00,Western_Beqaa_District,Beqaa_Governorate,Baaloul West Bekaa,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Baaouerta,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,2e+00,2.8e+01,Impact Open Data,2e+01,2.5e+01,5e+00,1.5e+01,2e+00,Aley_District,Mount_Lebanon_Governorate,Baaouerta,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Baaqline,https://impact.cib.gov.lb/home#open_data_section,nan,3e+00,0e+00,1.5e+01,Impact Open Data,2.5e+01,2.2e+01,1e+01,2e+01,5e+00,Chouf_District,Mount_Lebanon_Governorate,Baaqline,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Baassir,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,1e+01,2.8e+01,Impact Open Data,2.5e+01,1e+01,1e+01,1.5e+01,2e+00,Chouf_District,Mount_Lebanon_Governorate,Baassir,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bab+Mareaa,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,0e+00,1.5e+01,Impact Open Data,3.5e+01,4e+00,1.5e+01,2.5e+01,5e+00,Western_Beqaa_District,Beqaa_Governorate,Bab Mareaa,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Babliyeh,https://impact.cib.gov.lb/home#open_data_section,nan,1.5e+01,8e+00,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Sidon_District,South_Governorate,Babliyeh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Badbhoun,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Koura_District,North_Governorate,Badbhoun,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Baghdadi,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,2e+00,7e+00,Impact Open Data,3e+01,2e+01,1.5e+01,2e+01,3e+00,Akkar_District,Akkar_Governorate,Baghdadi,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bahbouch,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,5e+00,7e+00,Impact Open Data,2e+01,2.5e+01,1e+01,3e+01,3e+00,Koura_District,North_Governorate,Bahbouch,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Baisour,https://impact.cib.gov.lb/home#open_data_section,nan,7e+00,1e+01,1.7e+01,Impact Open Data,1.8e+01,2.5e+01,2e+00,3e+01,1e+00,Aley_District,Mount_Lebanon_Governorate,Baisour,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Baisour+Jezzine,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,5e+00,2.5e+01,Impact Open Data,2.7e+01,1.8e+01,4e+00,1.4e+01,1e+01,Jezzine_District,South_Governorate,Baisour Jezzine,Educational_Level-Lebanon-2023
